gene,token_id,norm,dist_from_centroid,cos_to_centroid,norm_zscore,dist_zscore,cos_zscore,is_outlier,pca_1,pca_2,isolation_score,isolation_zscore,anomaly_score
SMG9,15341,26.612906,26.598621,0.061911695,-1.5756034,-1.5949534,1.4990629,False,-1.331468,-0.45121077,0.8755499,0.6652858,1.5949534
SMIM1,15342,28.104399,28.104933,0.0023014953,0.6013701,0.6038426,-0.18984522,False,-1.374486,-0.37607327,0.8680196,-1.1787037,1.1787037
SMIM10,15343,28.519358,28.518774,0.00671671,1.2070414,1.2079358,-0.06475099,False,0.7132142,1.2224113,0.87344664,0.15024796,1.2079358
SMIM10L1,15344,26.712578,26.693682,0.080366455,-1.4301224,-1.4561917,2.021933,False,-0.84684086,0.5758635,0.8666644,-1.5105511,2.021933
SMIM10L2A,15345,27.035208,27.037554,-0.0047878586,-0.95921385,-0.95423406,-0.3907046,False,-0.7919376,-1.4343761,0.8767042,0.94794583,0.95921385
SMIM10L2B,15346,27.187935,27.176598,0.050018277,-0.7362944,-0.75126874,1.1620922,False,0.37264535,-0.30673656,0.87250596,-0.08010111,1.1620922
SMIM11,15347,27.611122,27.621576,-0.037381537,-0.11861311,-0.10172349,-1.3141662,False,0.86271834,-0.94884753,0.8708776,-0.4788406,1.3141662
SMIM12,15348,26.47234,26.481508,-0.032035016,-1.7807723,-1.765906,-1.1626858,False,-0.960656,0.072411284,0.8686035,-1.0357097,1.7807723
SMIM13,15349,26.951752,26.967054,-0.056708865,-1.0810257,-1.0571436,-1.8617585,False,-0.094577976,1.7549335,0.87181664,-0.24890019,1.8617585
SMIM14,15350,27.592295,27.60928,-0.06356281,-0.14609352,-0.11967322,-2.055948,False,1.264711,0.06798324,0.87998295,1.7508252,2.055948
SMIM15,15351,27.074787,27.074125,0.0072561703,-0.9014441,-0.9008498,-0.049466718,False,-0.036521886,-0.9852687,0.86777556,-1.2384584,1.2384584
SMIM17,15352,28.306932,28.294619,0.053746477,0.89698696,0.88073117,1.2677215,False,2.2604303,-2.9134047,0.8722334,-0.14684717,1.2677215
SMIM18,15353,28.905218,28.886469,0.07942701,1.7702407,1.7446681,1.9953163,False,2.165333,0.5991656,0.8702208,-0.63968503,1.9953163
SMIM19,15354,27.958622,27.963936,-0.016833872,0.3885953,0.3980263,-0.73199874,False,2.0467248,-3.0596888,0.8777838,1.2123029,1.2123029
SMIM2,15355,26.86188,26.859957,0.012354364,-1.2122028,-1.2134763,0.094978034,False,-1.5043907,-0.61016726,0.87069637,-0.5232261,1.2134763
SMIM20,15356,28.0754,28.063429,0.05240489,0.5590429,0.5432584,1.229711,False,0.4094284,-1.521063,0.8732831,0.11019741,1.229711
SMIM21,15357,28.579502,28.563173,0.069785506,1.2948278,1.2727463,1.722148,False,0.8324866,-0.5502414,0.86979425,-0.74413174,1.722148
SMIM22,15358,28.369093,28.371311,-0.0044860747,0.98771596,0.992681,-0.3821543,False,0.32510912,-1.0918577,0.8707487,-0.5104111,0.992681
SMIM23,15359,28.568995,28.566809,0.013129663,1.279491,1.278053,0.11694422,False,-0.11363411,-0.5362693,0.8807642,1.9421308,1.9421308
SMIM24,15360,27.380001,27.379156,0.007941043,-0.45595586,-0.4555896,-0.030062534,False,0.1561694,1.3187723,0.88086987,1.968009,1.968009
SMIM26,15361,28.709482,28.70632,0.017020252,1.4845458,1.4817005,0.22717448,False,0.66115975,0.34983087,0.8709319,-0.46554393,1.4845458
SMIM27,15362,26.84189,26.84441,-0.005453804,-1.2413787,-1.2361704,-0.4095725,False,-0.23513128,-1.4538063,0.8734234,0.14455564,1.2413787
SMIM28,15363,26.60679,26.603067,0.019611701,-1.5845287,-1.5884634,0.30059683,False,0.21948895,-0.527893,0.87341577,0.14268741,1.5884634
SMIM29,15364,27.619396,27.622435,-0.007658533,-0.10653632,-0.1004706,-0.4720381,False,0.2825891,0.8714882,0.8710195,-0.44410285,0.4720381
SMIM3,15365,27.994444,28.0007,-0.020618042,0.44088075,0.45169172,-0.83921385,False,1.7865907,-2.3229156,0.8715156,-0.32262298,0.83921385
SMIM30,15366,28.240484,28.232512,0.036356166,0.7999996,0.7900721,0.77500993,False,-1.335656,1.8499886,0.87364465,0.19873483,0.7999996
SMIM31,15367,27.302198,27.288914,0.057797804,-0.5695161,-0.5873184,1.382506,False,-0.469197,-1.2374263,0.8744668,0.40005308,1.382506
SMIM32,15368,28.190136,28.175179,0.064359464,0.7265116,0.70638186,1.5684144,False,1.7912881,-1.6745067,0.8713789,-0.3560909,1.5684144
SMIM33,15369,26.317404,26.305746,0.051454667,-2.0069156,-2.0224698,1.2027888,False,-1.0963988,2.6673374,0.8698338,-0.7344402,2.0224698
SMIM34,15370,28.057768,28.04814,0.04303041,0.53330797,0.5209403,0.9641082,False,-1.0777303,1.7399563,0.8749771,0.5250213,0.9641082
SMIM35,15371,29.923244,29.90293,0.085555665,3.256145,3.2284179,2.1689565,True,-2.3484802,0.28804377,0.8696089,-0.7895243,3.256145
SMIM36,15372,27.660795,27.654427,0.030023877,-0.04611062,-0.05377123,0.5956001,False,-0.3780568,1.5314571,0.87019575,-0.6458152,0.6458152
SMIM38,15373,27.80831,27.80552,0.015676904,0.16920033,0.16678186,0.18911405,False,0.6329365,-0.40953287,0.8707181,-0.5178986,0.5178986
SMIM39,15374,27.829168,27.828964,0.005303255,0.19964564,0.20100524,-0.104797766,False,-0.11682399,-0.012061857,0.8711651,-0.4084456,0.4084456
SMIM4,15375,27.88672,27.89377,-0.023783159,0.28364864,0.29560396,-0.92888963,False,-0.7949775,-1.594217,0.87007695,-0.6749044,0.92888963
SMIM40,15376,26.283463,26.27458,0.040336806,-2.056456,-2.0679636,0.8877916,False,0.18826765,0.14387809,0.8777164,1.1958097,2.0679636
SMIM41,15377,27.710865,27.72136,-0.037553053,0.02697094,0.04393187,-1.3190258,False,-0.26952803,0.26876658,0.8737488,0.2242335,1.3190258
SMIM42,15378,29.223131,29.229027,-0.019359816,2.2342644,2.2447073,-0.80356514,False,-2.411543,-0.2034198,0.86654454,-1.539903,2.2447073
SMIM43,15379,28.090311,28.076084,0.06143673,0.5808078,0.5617316,1.485606,False,0.14533342,0.8066323,0.8661043,-1.6477067,1.6477067
SMIM44,15380,26.618542,26.622072,-0.009463557,-1.5673769,-1.5607216,-0.523179,False,1.0095041,0.3412122,0.8682958,-1.1110672,1.5673769
SMIM45,15381,27.358908,27.359169,0.0035144761,-0.4867436,-0.4847652,-0.1554784,False,-3.0834005,-1.1707484,0.874428,0.3905513,0.4867436
SMIM5,15382,26.775755,26.77108,0.023390058,-1.3379095,-1.3432117,0.40764725,False,1.5285543,1.220235,0.86794996,-1.1957514,1.3432117
SMIM6,15383,27.873306,27.873598,0.0033147335,0.2640691,0.26615828,-0.16113761,False,1.3139207,0.1546989,0.87110454,-0.42327482,0.42327482
SMIM7,15384,27.19479,27.19385,0.00835915,-0.72628886,-0.72608566,-0.018216502,False,2.4484699,1.2611824,0.86622924,-1.6171142,1.6171142
SMIM8,15385,27.742014,27.73207,0.044340197,0.07243568,0.059567936,1.0012178,False,0.42641118,-1.5126103,0.87835467,1.3521004,1.3521004
SMIM9,15386,27.333447,27.319761,0.059396375,-0.5239066,-0.54228956,1.4277976,False,0.90513206,-1.5856645,0.8687941,-0.9890473,1.4277976
SMKR1,15387,27.692333,27.695892,-0.009759101,-7.795069e-05,0.0067572505,-0.5315525,False,0.52686757,0.36833093,0.87875396,1.4498768,1.4498768
SMLR1,15388,28.91973,28.931187,-0.04161677,1.791421,1.8099437,-1.4341612,False,0.82814956,-0.71953726,0.87464666,0.44410285,1.8099437
SMN1,15389,26.862257,26.860876,0.010167773,-1.2116516,-1.2121344,0.03302637,False,-2.8057113,0.5826965,0.87284213,0.002218544,1.2121344
SMN2,15390,27.068048,27.075521,-0.025341002,-0.91127974,-0.89881176,-0.9730273,False,1.6565101,0.6953404,0.87478846,0.478826,0.9730273
SMNDC1,15391,27.608461,27.626205,-0.066610254,-0.122496724,-0.09496624,-2.1422899,False,0.63270634,-0.8089551,0.874819,0.48629898,2.1422899
SMO,15392,27.95222,27.977373,-0.09637466,0.37925237,0.41764095,-2.985591,False,-0.486349,0.9979292,0.8758901,0.74858344,2.985591
SMOC1,15393,27.744408,27.745087,0.001774049,0.07592954,0.0785673,-0.20478912,False,-1.317112,-2.251813,0.8733064,0.115904324,0.20478912
SMOC2,15394,28.245842,28.246431,0.0020547255,0.8078197,0.8103912,-0.19683683,False,1.6669804,0.24047163,0.87268114,-0.037204396,0.8103912
SMOX,15395,27.512297,27.52263,-0.036895987,-0.2628581,-0.24615659,-1.3004093,False,0.09537079,0.5631837,0.87198436,-0.20782794,1.3004093
SMPD1,15396,27.426405,27.43154,-0.016028272,-0.38822505,-0.37912434,-0.709174,False,-0.20709881,0.73861116,0.8685282,-1.0541587,1.0541587
SMPD2,15397,28.48779,28.484486,0.01761475,1.1609641,1.1578842,0.24401812,False,-1.7030543,1.5955663,0.8694927,-0.8179713,1.1609641
SMPD3,15398,28.401564,28.396982,0.022752406,1.03511,1.0301535,0.38958097,False,0.60974884,-1.8141026,0.8742132,0.33796304,1.03511
SMPD4,15399,27.476152,27.476507,0.0031224503,-0.31561399,-0.31348407,-0.16658549,False,1.6100838,0.45145142,0.8771251,1.051006,1.051006
SMPDL3A,15400,27.114748,27.12675,-0.04350926,-0.8431175,-0.824031,-1.4877801,False,-1.94143,-0.2445495,0.8790032,1.510916,1.510916
SMPDL3B,15401,28.016226,28.011404,0.023776218,0.4726735,0.46731663,0.41858816,False,0.73392236,1.2577827,0.87511814,0.5595547,0.5595547
SMPX,15402,27.684345,27.679493,0.02395219,-0.011737146,-0.01718129,0.42357388,False,1.4534801,-0.9539135,0.8734194,0.14357774,0.42357388
SMR3A,15403,28.017614,27.994675,0.09634915,0.4747002,0.44289643,2.4747634,False,1.1804652,-2.2701137,0.8715788,-0.30713698,2.4747634
SMR3B,15404,29.420692,29.421549,0.0008126262,2.5226235,2.525736,-0.23202866,False,1.0165614,3.1833441,0.8788377,1.4703838,2.525736
SMS,15405,27.837698,27.859089,-0.081270315,0.21209547,0.24497887,-2.5576465,False,0.2836029,2.0040483,0.8791288,1.5416691,2.5576465
SMTN,15406,26.671833,26.670986,0.0080699595,-1.4895931,-1.4893209,-0.026410004,False,0.39112568,-0.36152384,0.8692665,-0.87336195,1.4895931
SMTNL1,15407,28.069422,28.068932,0.006412224,0.55031794,0.55129087,-0.073377855,False,-1.2597619,1.0088203,0.87719333,1.067718,1.067718
SMTNL2,15408,27.798956,27.78989,0.040814694,0.15554781,0.14396814,0.90133137,False,0.4778885,0.72818905,0.8787867,1.4578899,1.4578899
SMU1,15409,28.269651,28.273718,-0.011881059,0.8425718,0.85022193,-0.59167296,False,1.9733039,-1.1840962,0.8793866,1.6047955,1.6047955
SMUG1,15410,27.145645,27.144293,0.010020729,-0.7980202,-0.7984247,0.028860249,False,-0.4457713,0.22206564,0.87905043,1.5224757,1.5224757
SMURF1,15411,27.211943,27.201883,0.044884402,-0.70125276,-0.7143586,1.0166365,False,-1.0638762,-0.08498995,0.87244433,-0.09519305,1.0166365
SMURF2,15412,28.014357,28.010132,0.021382848,0.46994522,0.4654596,0.3507779,False,-0.43116766,-1.5080771,0.87879676,1.4603565,1.4603565
SMYD1,15413,27.091055,27.097355,-0.020641385,-0.87769973,-0.86694103,-0.83987516,False,0.8488287,0.082206756,0.8738631,0.25222802,0.87769973
SMYD2,15414,28.660133,28.657732,0.013973497,1.4125166,1.4107758,0.14085218,False,-0.9768561,0.1337274,0.872101,-0.17926419,1.4125166
SMYD3,15415,28.734013,28.734093,0.004017102,1.5203502,1.5222412,-0.14123774,False,1.1531025,-0.9426322,0.86975986,-0.75255346,1.5222412
SMYD4,15416,27.999575,27.999403,0.005142268,0.4483696,0.44979846,-0.10935894,False,-1.1659182,0.051766284,0.8712136,-0.39656472,0.44979846
SMYD5,15417,29.030632,29.013416,0.0732739,1.9532939,1.929976,1.8209829,False,-1.7036388,-1.1066629,0.8714994,-0.3265784,1.9532939
SNAI1,15418,27.948307,27.942818,0.026461909,0.37353972,0.36719963,0.49468058,False,-1.3885463,0.20931971,0.86959714,-0.79239964,0.79239964
SNAI2,15419,26.92786,26.929853,-0.003359427,-1.1158975,-1.1114466,-0.3502335,False,2.0187974,-0.14221643,0.8738758,0.25533688,1.1158975
SNAI3,15420,27.16853,27.16864,0.0041574407,-0.76461834,-0.7628844,-0.13726158,False,0.52873534,1.1051174,0.8778249,1.222374,1.222374
SNAP23,15421,26.238201,26.22274,0.066695966,-2.1225193,-2.1436355,1.6346134,False,0.65663254,-3.5587356,0.8694037,-0.8397626,2.1436355
SNAP25,15422,28.006397,28.009932,-0.009707247,0.4583278,0.46516722,-0.53008336,False,0.5798637,1.2289987,0.8675582,-1.2916888,1.2916888
SNAP29,15423,28.016375,28.009617,0.03153264,0.47289065,0.46470785,0.63834727,False,0.35288754,-0.17450877,0.8689973,-0.93929064,0.93929064
SNAP47,15424,27.911509,27.908726,0.015619822,0.3198289,0.31743485,0.18749675,False,0.15244894,0.21972139,0.8690828,-0.9183458,0.9183458
SNAP91,15425,27.44682,27.43614,0.04733111,-0.35842842,-0.37240887,1.0859579,False,1.2077528,-2.1426697,0.87186575,-0.23687334,1.0859579
SNAPC1,15426,25.767942,25.768726,0.0017021556,-2.8089058,-2.8063693,-0.20682605,False,1.2778165,-0.6462591,0.8725975,-0.05768214,2.8089058
SNAPC2,15427,27.48458,27.479595,0.024510337,-0.30331448,-0.30897647,0.4393876,False,1.9898654,-0.18626837,0.8714835,-0.33047548,0.4393876
SNAPC3,15428,26.755758,26.759928,-0.012048149,-1.3670964,-1.3594909,-0.59640706,False,0.98532,-1.4008096,0.86747444,-1.3121958,1.3670964
SNAPC4,15429,27.99776,28.00017,-0.0051957434,0.44572204,0.45091772,-0.40226102,False,1.3390902,0.6493931,0.87214786,-0.16779198,0.45091772
SNAPC5,15430,28.42291,28.430832,-0.027362274,1.066268,1.0795647,-1.030295,False,-0.101445265,-1.6301485,0.87403953,0.29543123,1.0795647
SNAPIN,15431,27.28759,27.299099,-0.04156155,-0.5908384,-0.57245076,-1.4325967,False,0.9760718,-1.1074958,0.8785416,1.3978724,1.4325967
SNCA,15432,27.881336,27.891163,-0.034917258,0.27578953,0.29179797,-1.244347,False,0.39940384,1.0905439,0.8768824,0.9915724,1.244347
SNCAIP,15433,27.180021,27.18413,-0.011877398,-0.747845,-0.74027395,-0.59156924,False,0.19704126,-1.4250612,0.8720333,-0.19584489,0.747845
SNCB,15434,28.175596,28.181166,-0.017896414,0.7052895,0.71512145,-0.76210326,False,-1.3609196,-0.25333497,0.8774478,1.130027,1.130027
SNCG,15435,27.217993,27.211082,0.03227721,-0.69242203,-0.7009304,0.65944284,False,0.48741743,0.26826775,0.8636711,-2.2435317,2.2435317
SND1,15436,26.277601,26.28721,-0.033762213,-2.0650113,-2.0495267,-1.2116215,False,-0.9427531,-0.7291108,0.8692911,-0.8673339,2.0650113
SNED1,15437,28.048058,28.058498,-0.03740226,0.5191349,0.5360613,-1.3147534,False,1.5781964,0.45942685,0.86940986,-0.8382593,1.3147534
SNF8,15438,28.405487,28.409966,-0.013557557,1.0408366,1.0491056,-0.63917243,False,-1.2204086,1.7597705,0.87313575,0.07411688,1.0491056
SNIP1,15439,27.72282,27.716438,0.030082745,0.044420756,0.03674864,0.5972681,False,-0.028575687,-1.4838138,0.8746023,0.43324366,0.5972681
SNN,15440,27.323698,27.317513,0.029351074,-0.53813535,-0.5455721,0.5765379,False,1.2231984,-0.5659261,0.8730844,0.06155,0.5765379
SNORC,15441,26.368214,26.357582,0.04733513,-1.9327539,-1.9468037,1.0860718,False,2.3287158,0.74032426,0.8711937,-0.4014397,1.9468037
SNPH,15442,27.162975,27.170382,-0.025090609,-0.77272516,-0.7603424,-0.965933,False,0.4069657,-0.56811607,0.8702367,-0.63578796,0.965933
SNRK,15443,27.94034,27.93842,0.012161364,0.36191115,0.36077926,0.08950986,False,0.8996338,0.51399064,0.8747414,0.4672954,0.4672954
SNRNP200,15444,26.592976,26.59881,-0.018691283,-1.6046929,-1.5946777,-0.7846239,False,-0.48476273,1.2900308,0.8749135,0.50944775,1.6046929
SNRNP25,15445,27.327324,27.32525,0.01287592,-0.53284305,-0.5342766,0.109755054,False,0.3507801,0.5109193,0.87693644,1.0048107,1.0048107
SNRNP27,15446,28.5408,28.55046,-0.03434622,1.2383386,1.2541897,-1.228168,False,-0.9059484,0.18055023,0.8736521,0.20055929,1.2541897
SNRNP35,15447,27.108873,27.112276,-0.009035634,-0.851692,-0.84516025,-0.5110548,False,-0.6003796,-0.650099,0.87213993,-0.16973321,0.851692
SNRNP40,15448,27.67568,27.694593,-0.071303666,-0.024384646,0.004861211,-2.2752662,False,-0.45769134,-2.3546367,0.872347,-0.1190278,2.2752662
SNRNP48,15449,27.42387,27.430885,-0.023569277,-0.39192495,-0.38007933,-0.9228298,False,-0.50941736,1.7566708,0.8709903,-0.45125476,0.9228298
SNRNP70,15450,27.317974,27.32485,-0.022999534,-0.54649,-0.5348613,-0.90668756,False,1.0290657,0.23739785,0.8719522,-0.21570961,0.90668756
SNRPA,15451,28.341816,28.342989,-0.00030515032,0.9479027,0.95133847,-0.26369813,False,-1.434605,-0.09757496,0.87260425,-0.05603283,0.95133847
SNRPA1,15452,28.577072,28.568508,0.03868021,1.291281,1.2805338,0.840856,False,0.65091056,0.14119808,0.8760737,0.7935527,1.291281
SNRPB,15453,27.2169,27.215044,0.01201864,-0.6940173,-0.69514763,0.08546612,False,0.5091072,1.49119,0.8754902,0.650661,0.69514763
SNRPB2,15454,28.91188,28.917162,-0.016855014,1.779965,1.7894714,-0.7325977,False,1.3732396,-0.53910834,0.87575305,0.7150279,1.7894714
SNRPC,15455,27.97427,27.977186,-0.0072209095,0.4114349,0.4173681,-0.45963913,False,1.0768224,-1.7611518,0.8735355,0.17201014,0.45963913
SNRPD1,15456,27.142767,27.138119,0.023211978,-0.8022212,-0.8074372,0.4026018,False,-1.5367765,-0.112099916,0.87186015,-0.23824534,0.8074372
SNRPD2,15457,27.491426,27.490395,0.008675346,-0.2933201,-0.29321232,-0.009257863,False,-0.6042677,1.50202,0.8640887,-2.1412745,2.1412745
SNRPD3,15458,27.261074,27.263311,-0.0043954835,-0.6295409,-0.6246907,-0.37958765,False,1.950527,0.36988276,0.8738953,0.26010966,0.6295409
SNRPE,15459,27.556524,27.546015,0.04663426,-0.19830377,-0.2120223,1.0662144,False,-0.83970255,1.4087366,0.8727417,-0.022375183,1.0662144
SNRPF,15460,28.413754,28.428164,-0.053366635,1.0529022,1.0756696,-1.7670646,False,-0.32960245,1.951802,0.87605315,0.78851724,1.7670646
SNRPG,15461,28.289133,28.28184,0.033633288,0.8710071,0.86207706,0.69786394,False,-1.7734209,0.8549464,0.8719758,-0.20992972,0.8710071
SNRPN,15462,27.665922,27.666504,0.002176832,-0.038627353,-0.036141686,-0.19337726,False,0.9903534,-2.7813535,0.874714,0.460596,0.460596
SNTA1,15463,27.659206,27.639835,0.08210768,-0.04842965,-0.07507035,2.0712664,False,0.74798304,-1.03455,0.8739659,0.27740556,2.0712664
SNTB1,15464,26.403013,26.38175,0.08990355,-1.8819607,-1.9115251,2.292143,False,-0.037811883,-0.18881382,0.87274474,-0.021630803,2.292143
SNTB2,15465,27.230743,27.237997,-0.024488507,-0.6738113,-0.66164255,-0.94887394,False,-1.118036,-1.3727213,0.86851245,-1.0580119,1.0580119
SNTG1,15466,27.687973,27.695736,-0.026608892,-0.0064420677,0.006528946,-1.0089499,False,-0.63887817,-0.08340207,0.8694862,-0.81956226,1.0089499
SNTG2,15467,27.902481,27.892313,0.045215257,0.30665246,0.29347682,1.0260105,False,0.01362266,-0.19049698,0.86697084,-1.4355147,1.4355147
SNTN,15468,26.99044,26.990503,0.0043709786,-1.024556,-1.0229146,-0.13121152,False,1.334258,-0.4561982,0.8606695,-2.9785557,2.9785557
SNU13,15469,28.260088,28.263693,-0.01003699,0.82861304,0.83558816,-0.53942585,False,-0.72449756,-0.4941699,0.87790996,1.243202,1.243202
SNUPN,15470,27.053492,27.049057,0.02237573,-0.9325269,-0.93744254,0.37890878,False,-0.83219296,-0.32368818,0.8722348,-0.14649688,0.93744254
SNURF,15471,27.678087,27.6845,-0.02119389,-0.020871297,-0.009872769,-0.85552907,False,-0.6250721,0.21981798,0.87408143,0.305692,0.85552907
SNW1,15472,27.7503,27.74385,0.030335875,0.08452917,0.076763146,0.6044399,False,0.4541084,-0.107451275,0.87525004,0.591855,0.6044399
SNX1,15473,27.762295,27.770409,-0.028023511,0.10203745,0.115530334,-1.0490296,False,-0.5633712,1.5509267,0.8653467,-1.8332179,1.8332179
SNX10,15474,27.785189,27.797413,-0.044507064,0.13545324,0.15494902,-1.5160505,False,0.38581565,0.33028308,0.8752472,0.5911544,1.5160505
SNX11,15475,27.010311,27.007046,0.01770982,-0.99555284,-0.9987673,0.24671169,False,1.6607512,0.7802663,0.87085897,-0.48340905,0.9987673
SNX12,15476,26.8484,26.848658,0.0036158767,-1.2318771,-1.22997,-0.15260547,False,-0.26698074,-0.106262356,0.8699261,-0.7118461,1.2318771
SNX13,15477,25.492048,25.484749,0.0341393,-3.211599,-3.2208977,0.7122006,True,0.18389355,-0.89364016,0.8728536,0.005020915,3.2208977
SNX14,15478,28.090109,28.10238,-0.044742394,0.5805127,0.6001173,-1.522718,False,-0.47209886,1.3676671,0.876369,0.86585975,1.522718
SNX15,15479,27.843416,27.83522,0.037326906,0.22044177,0.21013741,0.8025135,False,-0.7538182,1.3158727,0.86289704,-2.433086,2.433086
SNX16,15480,27.344252,27.342999,0.009588106,-0.5081355,-0.5083696,0.016602926,False,-1.0111558,-0.25537115,0.86847335,-1.0675867,1.0675867
SNX17,15481,25.823368,25.824888,-0.001254649,-2.7280068,-2.7243886,-0.29059982,False,0.6141472,-0.86287665,0.87291324,0.019631194,2.7280068
SNX18,15482,27.838017,27.827436,0.04686973,0.2125604,0.1987751,1.0728859,False,0.0716297,-0.49093837,0.86816853,-1.142229,1.142229
SNX19,15483,27.536285,27.541288,-0.01551886,-0.2278443,-0.21892156,-0.6947411,False,0.813104,-1.0278121,0.866415,-1.5716194,1.5716194
SNX2,15484,28.543835,28.548635,-0.0148737915,1.2427678,1.2515252,-0.6764647,False,0.59713554,-2.0756092,0.87535334,0.6171493,1.2515252
SNX20,15485,27.897573,27.899872,-0.0047363793,0.29948935,0.30451062,-0.38924608,False,1.4209809,0.44330835,0.8718646,-0.23715067,0.38924608
SNX21,15486,27.727224,27.715439,0.05171373,0.050848905,0.03528972,1.2101288,False,-0.13111474,-0.36748502,0.87052697,-0.564707,1.2101288
SNX22,15487,26.803236,26.795551,0.035448227,-1.2977983,-1.3074903,0.74928576,False,-0.8235517,-0.8070837,0.87578136,0.7219609,1.3074903
SNX24,15488,27.954704,27.948202,0.030514298,0.38287708,0.37505943,0.60949504,False,0.762652,-3.4274082,0.8721237,-0.17370322,0.60949504
SNX25,15489,27.482548,27.475302,0.033569552,-0.3062794,-0.3152437,0.6960581,False,1.3794371,-0.9324523,0.8749053,0.50743353,0.6960581
SNX27,15490,27.143425,27.140984,0.014377892,-0.8012607,-0.80325526,0.15230973,False,1.2452435,-1.8188907,0.8691244,-0.908158,0.908158
SNX29,15491,28.147875,28.140785,0.032841742,0.6648275,0.6561772,0.6754374,False,0.6961471,-0.07366978,0.87413466,0.31872594,0.6754374
SNX3,15492,27.811625,27.809605,0.012581013,0.17403884,0.17274562,0.101399586,False,-0.2615276,0.15613867,0.8758891,0.7483499,0.7483499
SNX30,15493,28.056416,28.04693,0.042454388,0.53133416,0.5191751,0.94778806,False,1.1966234,0.33060807,0.87073743,-0.51316965,0.94778806
SNX31,15494,28.133133,28.118372,0.06357638,0.64331037,0.62346005,1.5462276,False,0.20392032,1.3591464,0.87658894,0.9197178,1.5462276
SNX32,15495,28.07253,28.08485,-0.044933666,0.5548558,0.5745278,-1.5281372,False,-1.242503,0.9832265,0.87864244,1.4225683,1.5281372
